ID,Name,Date,Time,Event,Status,Latitude,Longitude,Maximum Wind,Minimum Pressure,Low Wind NE,Low Wind SE,Low Wind SW,Low Wind NW,Moderate Wind NE,Moderate Wind SE,Moderate Wind SW,Moderate Wind NW,High Wind NE,High Wind SE,High Wind SW,High Wind NW,Year,Month,Day,Duration
AL061996,FRAN,1996-09-02,600,,HU,23.3,-65.7,75,976,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,2,18
AL061996,FRAN,1996-09-02,1200,,HU,23.6,-66.7,75,976,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,2,18
AL061996,FRAN,1996-09-02,1800,,HU,23.9,-67.9,75,976,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,2,18
AL061996,FRAN,1996-09-03,0,,HU,24.2,-69.0,75,977,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,3,18
AL061996,FRAN,1996-09-03,600,,HU,24.4,-70.1,80,975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,3,18
AL061996,FRAN,1996-09-03,1200,,HU,24.7,-71.2,80,973,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,3,18
AL061996,FRAN,1996-09-03,1800,,HU,25.2,-72.2,85,968,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,3,18
AL061996,FRAN,1996-09-04,0,,HU,25.7,-73.1,95,961,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,4,18
AL061996,FRAN,1996-09-04,600,,HU,26.4,-73.9,100,953,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,4,18
AL061996,FRAN,1996-09-04,1200,,HU,27.0,-74.7,105,956,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,4,18
AL061996,FRAN,1996-09-04,1800,,HU,27.7,-75.5,105,952,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,4,18
AL061996,FRAN,1996-09-05,0,,HU,28.6,-76.1,105,946,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,5,18
AL061996,FRAN,1996-09-05,600,,HU,29.8,-76.7,105,952,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,5,18
AL061996,FRAN,1996-09-05,1200,,HU,31.0,-77.2,100,954,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,5,18
AL061996,FRAN,1996-09-05,1800,,HU,32.3,-77.8,100,952,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,5,18
AL061996,FRAN,1996-09-06,0,,HU,33.7,-78.0,100,954,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,6,18
AL061996,FRAN,1996-09-06,30,L,HU,33.9,-78.0,100,954,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,6,18
AL061996,FRAN,1996-09-06,600,,HU,35.2,-78.7,65,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,6,18
AL061996,FRAN,1996-09-06,1200,,TS,36.7,-79.0,40,985,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,6,18
AL061996,FRAN,1996-09-06,1800,,TD,38.0,-79.4,30,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,6,18
AL061996,FRAN,1996-09-07,0,,TD,39.2,-79.9,30,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,7,18
AL061996,FRAN,1996-09-07,600,,TD,40.4,-80.4,30,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,7,18
AL061996,FRAN,1996-09-07,1200,,TD,41.2,-80.5,30,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,7,18
AL061996,FRAN,1996-09-07,1800,,TD,42.0,-80.4,30,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,7,18
AL061996,FRAN,1996-09-08,0,,TD,42.8,-80.1,30,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,8,18
AL061996,FRAN,1996-09-08,600,,TD,43.4,-79.9,30,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,8,18
AL061996,FRAN,1996-09-08,1200,,TD,44.0,-79.0,25,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,8,18
AL061996,FRAN,1996-09-08,1800,,TD,44.5,-77.6,25,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,8,18
AL061996,FRAN,1996-09-09,0,,EX,44.9,-75.9,25,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,9,18
AL061996,FRAN,1996-09-09,600,,EX,45.4,-74.0,20,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,9,18
AL061996,FRAN,1996-09-09,1200,,EX,45.7,-72.3,15,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,9,18
AL061996,FRAN,1996-09-09,1800,,EX,46.0,-71.1,15,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,9,18
AL061996,FRAN,1996-09-10,0,,EX,46.7,-70.0,15,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,10,18
AL071996,GUSTAV,1996-08-26,0,,TD,12.7,-23.0,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,8,26,7
AL071996,GUSTAV,1996-08-26,600,,TD,12.7,-24.1,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,8,26,7
AL071996,GUSTAV,1996-08-26,1200,,TD,12.5,-25.3,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,8,26,7
AL071996,GUSTAV,1996-08-26,1800,,TD,12.3,-26.6,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,8,26,7
AL071996,GUSTAV,1996-08-27,0,,TD,12.1,-27.8,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,8,27,7
AL071996,GUSTAV,1996-08-27,600,,TD,11.7,-28.8,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,8,27,7
AL071996,GUSTAV,1996-08-27,1200,,TD,11.1,-30.0,30,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,8,27,7
AL071996,GUSTAV,1996-08-27,1800,,TD,10.6,-31.0,30,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,8,27,7
AL071996,GUSTAV,1996-08-28,0,,TD,10.4,-31.8,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,8,28,7
AL071996,GUSTAV,1996-08-28,600,,TS,10.6,-32.7,35,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,8,28,7
AL071996,GUSTAV,1996-08-28,1200,,TS,11.0,-33.6,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,8,28,7
AL071996,GUSTAV,1996-08-28,1800,,TS,11.8,-34.4,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,8,28,7
AL071996,GUSTAV,1996-08-29,0,,TS,12.5,-35.2,40,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,8,29,7
AL071996,GUSTAV,1996-08-29,600,,TS,13.1,-36.2,40,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,8,29,7
AL071996,GUSTAV,1996-08-29,1200,,TS,13.7,-37.2,40,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,8,29,7
AL071996,GUSTAV,1996-08-29,1800,,TS,14.4,-38.0,40,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,8,29,7
AL071996,GUSTAV,1996-08-30,0,,TS,15.2,-38.4,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,8,30,7
AL071996,GUSTAV,1996-08-30,600,,TS,15.8,-38.9,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,8,30,7
AL071996,GUSTAV,1996-08-30,1200,,TS,16.2,-39.5,35,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,8,30,7
AL071996,GUSTAV,1996-08-30,1800,,TS,16.6,-40.4,35,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,8,30,7
AL071996,GUSTAV,1996-08-31,0,,TS,17.1,-41.1,35,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,8,31,7
AL071996,GUSTAV,1996-08-31,600,,TS,17.7,-41.8,35,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,8,31,7
AL071996,GUSTAV,1996-08-31,1200,,TS,18.3,-42.5,35,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,8,31,7
AL071996,GUSTAV,1996-08-31,1800,,TS,18.7,-43.2,35,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,8,31,7
AL071996,GUSTAV,1996-09-01,0,,TS,19.3,-43.8,35,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,1,7
AL071996,GUSTAV,1996-09-01,600,,TS,19.9,-44.5,35,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,1,7
AL071996,GUSTAV,1996-09-01,1200,,TS,20.5,-45.4,35,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,1,7
AL071996,GUSTAV,1996-09-01,1800,,TD,20.9,-46.5,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,1,7
AL071996,GUSTAV,1996-09-02,0,,TD,21.3,-47.7,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,2,7
AL081996,HORTENSE,1996-09-03,1200,,TD,14.9,-41.0,25,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,3,13
AL081996,HORTENSE,1996-09-03,1800,,TD,14.9,-42.7,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,3,13
AL081996,HORTENSE,1996-09-04,0,,TD,14.8,-44.1,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,4,13
AL081996,HORTENSE,1996-09-04,600,,TD,14.7,-45.4,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,4,13
AL081996,HORTENSE,1996-09-04,1200,,TD,14.6,-46.6,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,4,13
AL081996,HORTENSE,1996-09-04,1800,,TD,14.7,-47.5,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,4,13
AL081996,HORTENSE,1996-09-05,0,,TD,14.9,-48.4,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,5,13
AL081996,HORTENSE,1996-09-05,600,,TD,14.8,-49.5,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,5,13
AL081996,HORTENSE,1996-09-05,1200,,TD,14.5,-51.1,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,5,13
AL081996,HORTENSE,1996-09-05,1800,,TD,14.3,-52.6,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,5,13
AL081996,HORTENSE,1996-09-06,0,,TD,14.4,-53.6,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,6,13
AL081996,HORTENSE,1996-09-06,600,,TD,14.6,-54.3,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,6,13
AL081996,HORTENSE,1996-09-06,1200,,TD,14.7,-55.1,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,6,13
AL081996,HORTENSE,1996-09-06,1800,,TD,14.9,-55.7,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,6,13
AL081996,HORTENSE,1996-09-07,0,,TD,15.2,-57.0,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,7,13
AL081996,HORTENSE,1996-09-07,600,,TS,15.4,-58.3,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,7,13
AL081996,HORTENSE,1996-09-07,1200,,TS,15.6,-59.6,40,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,7,13
AL081996,HORTENSE,1996-09-07,1800,,TS,15.8,-60.4,40,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,7,13
AL081996,HORTENSE,1996-09-08,0,,TS,16.1,-61.2,50,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,8,13
AL081996,HORTENSE,1996-09-08,600,,TS,16.1,-62.0,55,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,8,13
AL081996,HORTENSE,1996-09-08,1200,,TS,16.1,-62.8,60,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,8,13
AL081996,HORTENSE,1996-09-08,1800,,TS,16.1,-63.6,60,991,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,8,13
AL081996,HORTENSE,1996-09-09,0,,TS,16.1,-64.1,60,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,9,13
AL081996,HORTENSE,1996-09-09,600,,HU,16.1,-64.5,70,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,9,13
AL081996,HORTENSE,1996-09-09,1200,,HU,16.3,-65.0,70,985,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,9,13
AL081996,HORTENSE,1996-09-09,1800,,HU,16.6,-65.6,70,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,9,13
AL081996,HORTENSE,1996-09-10,0,,HU,17.1,-66.1,70,989,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,10,13
AL081996,HORTENSE,1996-09-10,600,L,HU,18.0,-66.9,70,989,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,10,13
AL081996,HORTENSE,1996-09-10,1200,,HU,18.3,-67.8,65,989,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,10,13
AL081996,HORTENSE,1996-09-10,1800,,HU,18.9,-68.4,65,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,10,13
AL081996,HORTENSE,1996-09-11,0,,HU,19.5,-68.9,70,982,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,11,13
AL081996,HORTENSE,1996-09-11,600,,HU,20.1,-69.5,75,975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,11,13
AL081996,HORTENSE,1996-09-11,1200,,HU,20.9,-70.1,90,971,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,11,13
AL081996,HORTENSE,1996-09-11,1800,,HU,21.6,-70.6,95,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,11,13
AL081996,HORTENSE,1996-09-12,0,,HU,22.3,-71.1,100,967,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,12,13
AL081996,HORTENSE,1996-09-12,600,,HU,23.0,-71.4,105,962,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,12,13
AL081996,HORTENSE,1996-09-12,1200,,HU,23.9,-71.8,115,959,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,12,13
AL081996,HORTENSE,1996-09-12,1800,,HU,24.7,-71.8,115,946,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,12,13
AL081996,HORTENSE,1996-09-13,0,,HU,25.9,-71.5,120,935,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,13,13
AL081996,HORTENSE,1996-09-13,600,,HU,27.2,-71.4,115,942,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,13,13
AL081996,HORTENSE,1996-09-13,1200,,HU,29.0,-70.9,100,948,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,13,13
AL081996,HORTENSE,1996-09-13,1800,,HU,31.0,-70.3,100,948,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,13,13
AL081996,HORTENSE,1996-09-14,0,,HU,33.3,-69.5,90,948,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,14,13
AL081996,HORTENSE,1996-09-14,600,,HU,35.9,-68.4,90,955,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,14,13
AL081996,HORTENSE,1996-09-14,1200,,HU,38.5,-67.1,85,960,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,14,13
AL081996,HORTENSE,1996-09-14,1800,,HU,42.0,-65.2,75,960,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,14,13
AL081996,HORTENSE,1996-09-15,0,,HU,44.3,-63.3,70,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,15,13
AL081996,HORTENSE,1996-09-15,300,L,HU,44.8,-62.5,70,978,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,15,13
AL081996,HORTENSE,1996-09-15,600,,HU,45.5,-61.5,65,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,15,13
AL081996,HORTENSE,1996-09-15,1200,,TS,46.3,-59.1,60,982,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,15,13
AL081996,HORTENSE,1996-09-15,1800,,EX,46.0,-55.0,40,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,15,13
AL081996,HORTENSE,1996-09-16,0,,EX,46.0,-54.0,40,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,16,13
AL081996,HORTENSE,1996-09-16,600,,EX,45.0,-50.0,35,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,16,13
AL091996,ISIDORE,1996-09-24,1200,,TD,8.6,-23.3,25,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,24,8
AL091996,ISIDORE,1996-09-24,1800,,TD,9.2,-25.2,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,24,8
AL091996,ISIDORE,1996-09-25,0,,TD,9.9,-26.9,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,25,8
AL091996,ISIDORE,1996-09-25,600,,TS,10.3,-28.5,35,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,25,8
AL091996,ISIDORE,1996-09-25,1200,,TS,10.7,-30.0,45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,25,8
AL091996,ISIDORE,1996-09-25,1800,,TS,11.0,-31.7,50,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,25,8
AL091996,ISIDORE,1996-09-26,0,,TS,11.2,-32.8,60,988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,26,8
AL091996,ISIDORE,1996-09-26,600,,HU,11.7,-34.2,70,984,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,26,8
AL091996,ISIDORE,1996-09-26,1200,,HU,12.4,-35.8,70,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,26,8
AL091996,ISIDORE,1996-09-26,1800,,HU,12.8,-37.1,75,977,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,26,8
AL091996,ISIDORE,1996-09-27,0,,HU,13.1,-38.6,80,974,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,27,8
AL091996,ISIDORE,1996-09-27,600,,HU,13.7,-39.8,85,972,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,27,8
AL091996,ISIDORE,1996-09-27,1200,,HU,14.1,-41.1,90,968,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,27,8
AL091996,ISIDORE,1996-09-27,1800,,HU,14.9,-42.2,95,963,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,27,8
AL091996,ISIDORE,1996-09-28,0,,HU,15.8,-42.9,100,960,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,28,8
AL091996,ISIDORE,1996-09-28,600,,HU,16.7,-43.1,100,961,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,28,8
AL091996,ISIDORE,1996-09-28,1200,,HU,17.8,-43.2,95,965,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,28,8
AL091996,ISIDORE,1996-09-28,1800,,HU,19.0,-43.2,90,968,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,28,8
AL091996,ISIDORE,1996-09-29,0,,HU,20.0,-42.9,85,973,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,29,8
AL091996,ISIDORE,1996-09-29,600,,HU,20.8,-42.2,75,979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,29,8
AL091996,ISIDORE,1996-09-29,1200,,HU,21.8,-41.3,70,982,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,29,8
AL091996,ISIDORE,1996-09-29,1800,,HU,22.6,-40.9,65,986,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,29,8
AL091996,ISIDORE,1996-09-30,0,,TS,23.8,-40.4,60,989,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,30,8
AL091996,ISIDORE,1996-09-30,600,,TS,25.3,-40.1,60,992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,30,8
AL091996,ISIDORE,1996-09-30,1200,,TS,26.7,-40.0,50,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,30,8
AL091996,ISIDORE,1996-09-30,1800,,TS,28.2,-40.1,45,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,9,30,8
AL091996,ISIDORE,1996-10-01,0,,TS,29.9,-40.3,35,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,10,1,8
AL091996,ISIDORE,1996-10-01,600,,TS,31.6,-40.4,35,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,10,1,8
AL091996,ISIDORE,1996-10-01,1200,,TD,33.6,-40.4,30,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,10,1,8
AL091996,ISIDORE,1996-10-01,1800,,TD,35.8,-40.3,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,10,1,8
AL091996,ISIDORE,1996-10-02,0,,EX,38.1,-40.2,25,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,10,2,8
AL091996,ISIDORE,1996-10-02,600,,EX,40.3,-39.6,20,1013,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,10,2,8
AL091996,ISIDORE,1996-10-02,1200,,EX,43.0,-36.0,20,1015,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,10,2,8
AL101996,JOSEPHINE,1996-10-04,1800,,TD,22.7,-96.2,25,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,10,4,12
AL101996,JOSEPHINE,1996-10-05,0,,TD,23.0,-96.1,30,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,10,5,12
AL101996,JOSEPHINE,1996-10-05,600,,TD,23.3,-96.0,30,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,10,5,12
AL101996,JOSEPHINE,1996-10-05,1200,,TD,23.6,-95.8,30,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,10,5,12
AL101996,JOSEPHINE,1996-10-05,1800,,TD,24.3,-95.5,30,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,10,5,12
AL101996,JOSEPHINE,1996-10-06,0,,TD,24.8,-95.0,30,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,10,6,12
AL101996,JOSEPHINE,1996-10-06,600,,TD,25.0,-94.5,30,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,10,6,12
AL101996,JOSEPHINE,1996-10-06,1200,,TD,25.1,-93.5,30,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,10,6,12
AL101996,JOSEPHINE,1996-10-06,1800,,TS,25.1,-91.8,35,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,10,6,12
AL101996,JOSEPHINE,1996-10-07,0,,TS,25.5,-90.4,40,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,10,7,12
AL101996,JOSEPHINE,1996-10-07,600,,TS,25.9,-88.9,50,992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,10,7,12
AL101996,JOSEPHINE,1996-10-07,1200,,TS,26.9,-87.3,60,981,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,10,7,12
AL101996,JOSEPHINE,1996-10-07,1800,,TS,28.2,-86.0,60,983,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,10,7,12
AL101996,JOSEPHINE,1996-10-08,0,,TS,29.3,-84.5,60,983,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,10,8,12
AL101996,JOSEPHINE,1996-10-08,330,L,TS,30.0,-83.9,60,983,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,10,8,12
AL101996,JOSEPHINE,1996-10-08,600,,EX,30.9,-82.3,45,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,10,8,12
AL101996,JOSEPHINE,1996-10-08,1200,,EX,34.0,-79.0,45,988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996,10,8,12
