ID,Name,Date,Time,Event,Status,Latitude,Longitude,Maximum Wind,Minimum Pressure,Date_c,Year,Month,Day,Latitude_c,Longitude_c,Duration,sst,rhum,wspd,slp,cldc
AL041951,CHARLIE,1951-08-21,600,,HU,21.6,-92.7,65,-999,1951-08-21,1951,8,21,21.6,-92.7,11,28.42099673369974,86.69808771886547,86.69808771886547,1002.6989917561847,6.082335356200816
AL041951,CHARLIE,1951-08-21,1200,,HU,21.6,-93.7,65,-999,1951-08-21,1951,8,21,21.6,-93.7,11,27.909391790105023,85.85174166612941,85.85174166612941,1000.6396567273965,6.64351103431498
AL041951,CHARLIE,1951-08-21,1800,,HU,21.6,-94.3,65,988,1951-08-21,1951,8,21,21.6,-94.3,11,27.953758633517563,85.83095714999678,85.83095714999678,1000.9431861413683,6.579804501421414
AL041951,CHARLIE,1951-08-22,0,,HU,21.7,-94.9,70,982,1951-08-22,1951,8,22,21.7,-94.9,11,27.998019458728514,85.80977538599863,85.80977538599863,1001.2458132918051,6.51616929929311
AL041951,CHARLIE,1951-08-22,600,,HU,21.9,-95.7,80,-999,1951-08-22,1951,8,22,21.9,-95.7,11,28.40287047522363,85.64049726587665,85.64049726587665,1004.0048912925087,5.938372055475842
AL041951,CHARLIE,1951-08-22,1200,,HU,22.1,-96.6,85,972,1951-08-22,1951,8,22,22.1,-96.6,11,28.407370666721256,85.57892325568478,85.57892325568478,1004.0315114050537,5.9212898774255605
AL041951,CHARLIE,1951-08-22,1800,,HU,22.2,-97.5,100,968,1951-08-22,1951,8,22,22.2,-97.5,11,28.35328580868366,85.18455375036878,85.18455375036878,1003.8281362806531,5.887100537321468
AL041951,CHARLIE,1951-08-22,1900,L,HU,22.3,-97.8,100,968,1951-08-22,1951,8,22,22.3,-97.8,11,28.353384061767112,85.1822951282338,85.1822951282338,1003.8292222316834,5.886609680470872
AL041951,CHARLIE,1951-08-23,0,,HU,22.3,-98.2,65,-999,1951-08-23,1951,8,23,22.3,-98.2,11,28.35354802448729,85.17781548219538,85.17781548219538,1003.8314321715361,5.8856435522746064
AL041951,CHARLIE,1951-08-23,600,,TS,22.4,-98.8,45,-999,1951-08-23,1951,8,23,22.4,-98.8,11,28.353772445502305,85.17215179309005,85.17215179309005,1003.8341995525875,5.8844171730561285
AL041951,CHARLIE,1951-08-23,1200,,TS,22.4,-99.4,35,-999,1951-08-23,1951,8,23,22.4,-99.4,11,28.162080418485697,85.09990972316771,85.09990972316771,1004.5329995111043,5.776358713358748
AL041951,CHARLIE,1951-08-23,1800,,TD,22.4,-99.9,25,-999,1951-08-23,1951,8,23,22.4,-99.9,11,28.161857724191645,85.09808775384778,85.09808775384778,1004.5352750466606,5.775805415800096
AL051951,DOG,1951-08-27,600,,TD,12.3,-25.6,25,-999,1951-08-27,1951,8,27,12.3,-25.6,9,29.142040985219033,82.6371698732179,82.6371698732179,1010.9959265679785,4.763070429196935
AL051951,DOG,1951-08-27,1200,,TD,12.3,-26.6,25,-999,1951-08-27,1951,8,27,12.3,-26.6,9,29.142326396103243,82.63808096971948,82.63808096971948,1010.9974039049163,4.762696008533972
AL051951,DOG,1951-08-27,1800,,TD,12.3,-27.6,25,-999,1951-08-27,1951,8,27,12.3,-27.6,9,29.155882368019427,82.43990920219632,82.43990920219632,1011.0607032162369,4.439466151810365
AL051951,DOG,1951-08-28,0,,TD,12.3,-28.7,25,-999,1951-08-28,1951,8,28,12.3,-28.7,9,29.156017165577126,82.43971161602798,82.43971161602798,1011.0613490999104,4.440954041259583
AL051951,DOG,1951-08-28,600,,TD,12.3,-29.8,25,-999,1951-08-28,1951,8,28,12.3,-29.8,9,29.497713301206097,80.56653787563243,80.56653787563243,1010.4305151065989,5.224310358737568
AL051951,DOG,1951-08-28,1200,,TD,12.3,-31.0,25,-999,1951-08-28,1951,8,28,12.3,-31.0,9,29.099973731593018,89.5533563220842,89.5533563220842,1009.7535757948814,3.7258358314171143
AL051951,DOG,1951-08-28,1800,,TD,12.3,-32.3,25,-999,1951-08-28,1951,8,28,12.3,-32.3,9,29.082894103763504,88.71960706322032,88.71960706322032,1009.8500475766244,3.916916626854464
AL051951,DOG,1951-08-29,0,,TD,12.3,-33.6,25,-999,1951-08-29,1951,8,29,12.3,-33.6,9,28.843197230242197,83.23563960199523,83.23563960199523,1009.411627552894,5.6868681999079564
AL051951,DOG,1951-08-29,600,,TD,12.3,-34.9,25,-999,1951-08-29,1951,8,29,12.3,-34.9,9,28.85452079951906,82.9067729901751,82.9067729901751,1009.5351061495768,5.675688887810982
AL051951,DOG,1951-08-29,1200,,TD,12.3,-36.3,25,-999,1951-08-29,1951,8,29,12.3,-36.3,9,28.96094187636935,80.58893550390735,80.58893550390735,1008.9741034541371,5.398532830966563
AL051951,DOG,1951-08-29,1800,,TD,12.4,-38.0,25,-999,1951-08-29,1951,8,29,12.4,-38.0,9,29.055075444753214,81.98682932305208,81.98682932305208,1009.1067578820107,6.363036826783918
AL051951,DOG,1951-08-30,0,,TD,12.6,-39.6,25,-999,1951-08-30,1951,8,30,12.6,-39.6,9,28.81322890027672,78.54027031315907,78.54027031315907,1007.8179132981716,5.409835285525838
AL051951,DOG,1951-08-30,600,,TD,12.8,-41.2,30,-999,1951-08-30,1951,8,30,12.8,-41.2,9,29.17396662466737,81.24747981752402,81.24747981752402,1009.0572460490158,5.814205189303908
AL051951,DOG,1951-08-30,1200,,TD,13.0,-42.8,30,-999,1951-08-30,1951,8,30,13.0,-42.8,9,29.067592945950285,81.44726763374796,81.44726763374796,1008.8822253547465,5.872168218344238
AL051951,DOG,1951-08-30,1800,,TD,13.2,-44.4,30,-999,1951-08-30,1951,8,30,13.2,-44.4,9,28.65624932223884,81.41356556128014,81.41356556128014,1009.4340584884859,5.828348284265052
AL051951,DOG,1951-08-31,0,,TS,13.4,-46.1,35,-999,1951-08-31,1951,8,31,13.4,-46.1,9,29.06445200623811,81.625621707257,81.625621707257,1009.188243801018,5.99101544251225
AL051951,DOG,1951-08-31,600,,TS,13.6,-47.7,40,-999,1951-08-31,1951,8,31,13.6,-47.7,9,28.91010915664641,81.14068203342805,81.14068203342805,1008.6783660012358,5.474527345307481
AL051951,DOG,1951-08-31,1200,,TS,13.7,-49.4,45,-999,1951-08-31,1951,8,31,13.7,-49.4,9,28.771245570163302,82.61241034544605,82.61241034544605,1008.1018318411421,6.479380611210695
AL051951,DOG,1951-08-31,1800,,TS,13.8,-51.1,45,-999,1951-08-31,1951,8,31,13.8,-51.1,9,28.861701043285965,80.63407780231792,80.63407780231792,1008.7473533491329,5.357442432256495
AL051951,DOG,1951-09-01,0,,TS,13.9,-52.8,50,-999,1951-09-01,1951,9,1,13.9,-52.8,9,29.504969010241386,88.25306816114136,88.25306816114136,1008.3276489285253,5.526404023178325
AL051951,DOG,1951-09-01,600,,TS,14.0,-54.4,50,-999,1951-09-01,1951,9,1,14.0,-54.4,9,28.682931709910648,82.17851250183118,82.17851250183118,1009.4600580277234,4.028153785108451
AL051951,DOG,1951-09-01,1200,,TS,14.1,-56.0,55,-999,1951-09-01,1951,9,1,14.1,-56.0,9,28.620299672704874,84.3852420758033,84.3852420758033,1008.8658126667624,3.834897111977443
AL051951,DOG,1951-09-01,1800,,TS,14.1,-57.3,60,-999,1951-09-01,1951,9,1,14.1,-57.3,9,28.721154213480375,83.50927976978633,83.50927976978633,1008.9552666223815,4.476836818030076
AL051951,DOG,1951-09-02,0,,HU,14.1,-58.4,65,-999,1951-09-02,1951,9,2,14.1,-58.4,9,28.720742955665866,83.50440895090455,83.50440895090455,1008.9551801446235,4.478068815496717
AL051951,DOG,1951-09-02,600,,HU,14.1,-59.7,70,-999,1951-09-02,1951,9,2,14.1,-59.7,9,28.25404046378261,78.89437138114486,78.89437138114486,1009.042950154566,4.955918243590884
AL051951,DOG,1951-09-02,1200,,HU,14.2,-61.1,80,-999,1951-09-02,1951,9,2,14.2,-61.1,9,28.888017451363936,83.48860151067561,83.48860151067561,1008.6759335694911,4.898276880442822
AL051951,DOG,1951-09-02,1800,,HU,14.2,-62.7,75,-999,1951-09-02,1951,9,2,14.2,-62.7,9,28.876700553865287,83.37901851912888,83.37901851912888,1008.6716276015503,4.8972913316324345
AL051951,DOG,1951-09-03,0,,HU,14.3,-64.3,70,992,1951-09-03,1951,9,3,14.3,-64.3,9,28.80006646360924,85.57824928586119,85.57824928586119,1008.8825540906352,4.691086878971238
AL051951,DOG,1951-09-03,600,,HU,14.4,-65.8,70,-999,1951-09-03,1951,9,3,14.4,-65.8,9,29.154326098303105,85.07031652076121,85.07031652076121,1009.6682599638659,4.267922854923861
AL051951,DOG,1951-09-03,1200,,HU,14.6,-67.4,70,-999,1951-09-03,1951,9,3,14.6,-67.4,9,28.344138344309126,84.04071055526522,84.04071055526522,1008.3491287235354,4.301672734518026
AL051951,DOG,1951-09-03,1800,,HU,14.8,-69.4,70,993,1951-09-03,1951,9,3,14.8,-69.4,9,28.58986005166437,83.31173230990153,83.31173230990153,1009.1441115042388,4.395362908506132
AL051951,DOG,1951-09-04,0,,HU,15.0,-71.4,65,-999,1951-09-04,1951,9,4,15.0,-71.4,9,28.501761727379254,83.72903544804151,83.72903544804151,1010.2068565131889,4.514574765878293
AL051951,DOG,1951-09-04,600,,TS,15.1,-73.0,55,-999,1951-09-04,1951,9,4,15.1,-73.0,9,28.51253815003582,82.68877566063011,82.68877566063011,1008.744109427957,4.801578604774394
AL051951,DOG,1951-09-04,1200,,TS,15.1,-74.2,45,1004,1951-09-04,1951,9,4,15.1,-74.2,9,28.511101721028766,82.68500154622258,82.68500154622258,1008.7440708982076,4.802402206811426
AL051951,DOG,1951-09-04,1800,,TS,15.2,-75.3,40,-999,1951-09-04,1951,9,4,15.2,-75.3,9,28.50953086247285,82.5330569851864,82.5330569851864,1009.0814824189517,4.79747169610782
AL051951,DOG,1951-09-05,0,,TS,15.4,-76.4,35,-999,1951-09-05,1951,9,5,15.4,-76.4,9,28.50839978895564,82.53362436774432,82.53362436774432,1009.0803021420965,4.798336779815757
AL051951,DOG,1951-09-05,600,,TD,15.5,-77.9,30,-999,1951-09-05,1951,9,5,15.5,-77.9,9,28.2455719556512,84.51330515525699,84.51330515525699,1008.5356864784112,5.40049960565228
AL051951,DOG,1951-09-05,1200,,TD,15.5,-79.5,25,-999,1951-09-05,1951,9,5,15.5,-79.5,9,28.338374522604983,83.9293168984702,83.9293168984702,1008.2369117238522,5.725934434097178
AL071951,FOX,1951-09-02,1800,,TD,12.6,-20.3,30,-999,1951-09-02,1951,9,2,12.6,-20.3,9,29.452220579600173,83.10620778991364,83.10620778991364,1010.9788047229518,4.257302509662096
AL071951,FOX,1951-09-03,0,,TS,12.7,-21.8,40,-999,1951-09-03,1951,9,3,12.7,-21.8,9,27.00703985728208,81.56462520938628,81.56462520938628,1009.6360223232027,1.380284772707608
AL071951,FOX,1951-09-03,600,,TS,12.8,-23.3,45,-999,1951-09-03,1951,9,3,12.8,-23.3,9,29.43560824997612,82.29469798777563,82.29469798777563,1010.7940881799083,4.360052990933351
AL071951,FOX,1951-09-03,1200,,TS,13.0,-24.7,50,-999,1951-09-03,1951,9,3,13.0,-24.7,9,29.436061827409603,82.29518255959164,82.29518255959164,1010.7948705545386,4.359919700127293
AL071951,FOX,1951-09-03,1800,,TS,13.2,-26.0,50,-999,1951-09-03,1951,9,3,13.2,-26.0,9,29.551193330526814,83.3744258245701,83.3744258245701,1010.7778457728443,4.392099568781194
AL071951,FOX,1951-09-04,0,,TS,13.4,-27.3,55,-999,1951-09-04,1951,9,4,13.4,-27.3,9,30.0171684759143,87.14220989610152,87.14220989610152,1010.7605320784546,6.7475500884770465
AL071951,FOX,1951-09-04,600,,TS,13.6,-29.0,55,-999,1951-09-04,1951,9,4,13.6,-29.0,9,30.291467854772282,85.08975385272541,85.08975385272541,1008.3607547362809,7.109334476393754
AL071951,FOX,1951-09-04,1200,,TS,14.2,-31.0,55,-999,1951-09-04,1951,9,4,14.2,-31.0,9,29.833014937511813,82.5014298094027,82.5014298094027,1011.1384246823675,3.0058617828074197
AL071951,FOX,1951-09-04,1800,,TS,14.9,-32.8,60,-999,1951-09-04,1951,9,4,14.9,-32.8,9,29.890887229739008,81.87312259702371,81.87312259702371,1011.0634457029588,3.103211242738297
AL071951,FOX,1951-09-05,0,,HU,15.6,-34.5,65,-999,1951-09-05,1951,9,5,15.6,-34.5,9,30.459040723852073,78.02361176633283,78.02361176633283,1010.1673904272285,3.4799916136722864
AL071951,FOX,1951-09-05,600,,HU,16.3,-36.2,70,-999,1951-09-05,1951,9,5,16.3,-36.2,9,30.54281404925605,77.82661701882635,77.82661701882635,1010.4448181073327,2.2085541386534127
AL071951,FOX,1951-09-05,1200,,HU,16.8,-37.8,75,-999,1951-09-05,1951,9,5,16.8,-37.8,9,29.99990537845942,80.0596660326602,80.0596660326602,1012.9029644070959,1.2822562127630885
AL071951,FOX,1951-09-05,1800,,HU,17.3,-39.3,75,-999,1951-09-05,1951,9,5,17.3,-39.3,9,30.63986543083197,78.83800059458616,78.83800059458616,1010.349603098219,2.8425746130195404
AL071951,FOX,1951-09-06,0,,HU,17.8,-40.7,80,-999,1951-09-06,1951,9,6,17.8,-40.7,9,30.48384928261073,78.93554238972109,78.93554238972109,1010.3996681199785,2.953197368208027
AL071951,FOX,1951-09-06,600,,HU,18.3,-42.1,85,-999,1951-09-06,1951,9,6,18.3,-42.1,9,29.468098262483235,80.3988250552642,80.3988250552642,1010.7938139354176,3.093604998447051
AL071951,FOX,1951-09-06,1200,,HU,18.9,-43.7,90,-999,1951-09-06,1951,9,6,18.9,-43.7,9,29.772375941111424,82.44178659910172,82.44178659910172,1010.4336150031944,3.9889435015450765
AL071951,FOX,1951-09-06,1800,,HU,19.6,-45.6,90,-999,1951-09-06,1951,9,6,19.6,-45.6,9,29.309594243496985,82.49460728637837,82.49460728637837,1009.5149508830254,3.7956110839479456
AL071951,FOX,1951-09-07,0,,HU,20.3,-47.3,95,-999,1951-09-07,1951,9,7,20.3,-47.3,9,29.347334872830686,78.09405021466853,78.09405021466853,1012.0527294875961,2.9090565046223755
AL071951,FOX,1951-09-07,600,,HU,21.1,-49.0,95,-999,1951-09-07,1951,9,7,21.1,-49.0,9,28.508127877770605,72.83841577860947,72.83841577860947,1010.897486289402,3.698089941658614
AL071951,FOX,1951-09-07,1200,,HU,22.0,-50.7,100,-999,1951-09-07,1951,9,7,22.0,-50.7,9,28.831997641061033,74.07934732181234,74.07934732181234,1013.1521774886382,2.2282251123272085
AL071951,FOX,1951-09-07,1800,,HU,23.1,-52.4,100,-999,1951-09-07,1951,9,7,23.1,-52.4,9,28.72429880809727,81.2222804464337,81.2222804464337,1012.0970921571729,3.078318974386002
AL071951,FOX,1951-09-08,0,,HU,24.3,-53.8,100,-999,1951-09-08,1951,9,8,24.3,-53.8,9,29.195933972205896,83.98957105591224,83.98957105591224,1012.3841523320827,3.4691789363360286
AL071951,FOX,1951-09-08,600,,HU,25.5,-55.2,95,-999,1951-09-08,1951,9,8,25.5,-55.2,9,28.730149907170688,80.72110472284403,80.72110472284403,1011.3346315749452,4.1321048587824105
AL071951,FOX,1951-09-08,1200,,HU,27.2,-56.6,95,-999,1951-09-08,1951,9,8,27.2,-56.6,9,27.864341660715606,85.71505513952442,85.71505513952442,1012.1576850409466,5.719607852438961
AL071951,FOX,1951-09-08,1800,,HU,29.6,-57.9,95,-999,1951-09-08,1951,9,8,29.6,-57.9,9,27.683814739941155,84.63118063591203,84.63118063591203,1011.9458776727873,6.556280276671126
AL071951,FOX,1951-09-09,0,,HU,32.2,-58.7,90,-999,1951-09-09,1951,9,9,32.2,-58.7,9,25.641816672030203,80.08498567907789,80.08498567907789,1014.0406886379446,3.3528609681421377
AL071951,FOX,1951-09-09,600,,HU,35.1,-59.1,90,-999,1951-09-09,1951,9,9,35.1,-59.1,9,25.267185747253652,78.75905308687412,78.75905308687412,1015.7515296930543,4.048450624434919
AL071951,FOX,1951-09-09,1200,,HU,37.8,-58.2,85,-999,1951-09-09,1951,9,9,37.8,-58.2,9,21.673509154547823,74.81984671509365,74.81984671509365,1014.7081062003724,2.7907290986181574
AL071951,FOX,1951-09-09,1800,,HU,40.3,-54.6,80,-999,1951-09-09,1951,9,9,40.3,-54.6,9,21.79654739325869,74.26042228196417,74.26042228196417,1013.2211120618564,4.507242829524605
AL071951,FOX,1951-09-10,0,,EX,42.3,-50.5,75,-999,1951-09-10,1951,9,10,42.3,-50.5,9,16.845199935084853,77.07477948900708,77.07477948900708,1013.0310596206023,4.061110506603966
AL071951,FOX,1951-09-10,600,,EX,44.5,-43.9,75,-999,1951-09-10,1951,9,10,44.5,-43.9,9,18.11573608787319,81.55548189859388,81.55548189859388,1012.6631456235261,2.4600021306773283
AL071951,FOX,1951-09-10,1200,,EX,47.2,-36.8,75,-999,1951-09-10,1951,9,10,47.2,-36.8,9,13.666601880304293,84.09693549086592,84.09693549086592,1013.7510384437915,5.357915533487223
AL071951,FOX,1951-09-10,1800,,EX,50.0,-29.8,75,-999,1951-09-10,1951,9,10,50.0,-29.8,9,12.648616386877448,86.5782335493812,86.5782335493812,1013.8259052766017,5.897202385474762
AL071951,FOX,1951-09-11,0,,EX,53.5,-24.0,65,-999,1951-09-11,1951,9,11,53.5,-24.0,9,11.476923058503544,87.14867395099421,87.14867395099421,1013.4983287550031,6.145281659265216
AL071951,FOX,1951-09-11,600,,EX,57.5,-21.2,55,-999,1951-09-11,1951,9,11,57.5,-21.2,9,10.66477588094908,87.01552159628528,87.01552159628528,1015.5536967312215,6.083441773815126
AL081951,GEORGE,1951-09-19,1800,,TD,19.4,-93.2,30,-999,1951-09-19,1951,9,19,19.4,-93.2,3,29.085308597043156,83.70797864584912,83.70797864584912,1005.1667293025633,4.961273923947719
AL081951,GEORGE,1951-09-20,0,,TS,19.5,-93.4,40,-999,1951-09-20,1951,9,20,19.5,-93.4,3,29.083604570128802,83.67406099156132,83.67406099156132,1005.2464781404764,4.947015152014864
AL081951,GEORGE,1951-09-20,600,,TS,19.7,-93.7,40,-999,1951-09-20,1951,9,20,19.7,-93.7,3,29.080787429514288,83.6178649817773,83.6178649817773,1005.378592245972,4.923390480113156
AL081951,GEORGE,1951-09-20,1200,,TS,20.2,-94.2,45,-999,1951-09-20,1951,9,20,20.2,-94.2,3,29.846205233123708,82.36108783047466,82.36108783047466,1006.7188203411497,4.094092871382747
AL081951,GEORGE,1951-09-20,1800,,TS,20.8,-95.2,50,999,1951-09-20,1951,9,20,20.8,-95.2,3,29.055201836005654,82.54168379438592,82.54168379438592,1007.1955444465901,4.621376400419874
AL081951,GEORGE,1951-09-21,0,,TS,21.0,-95.8,50,-999,1951-09-21,1951,9,21,21.0,-95.8,3,29.055532953544915,82.54026904458362,82.54026904458362,1007.1957542243731,4.620471528199769
AL081951,GEORGE,1951-09-21,600,,TS,21.2,-96.4,50,-999,1951-09-21,1951,9,21,21.2,-96.4,3,29.05586725714731,82.53884306603612,82.53884306603612,1007.1959647146718,4.619557627679645
AL081951,GEORGE,1951-09-21,1200,,TS,21.5,-97.1,50,-999,1951-09-21,1951,9,21,21.5,-97.1,3,28.93671321170507,82.29899794114134,82.29899794114134,1007.2379452421604,4.393210473678337
AL081951,GEORGE,1951-09-21,1400,L,TS,21.6,-97.4,50,-999,1951-09-21,1951,9,21,21.6,-97.4,3,28.936828844357894,82.29847477924221,82.29847477924221,1007.2380943795341,4.392847939940704
AL081951,GEORGE,1951-09-21,1800,,TS,21.8,-97.8,35,-999,1951-09-21,1951,9,21,21.8,-97.8,3,28.936849363336492,82.29799187065551,82.29799187065551,1007.2383431508487,4.392522355603082
AL081951,GEORGE,1951-09-22,0,,TD,22.3,-98.6,25,-999,1951-09-22,1951,9,22,22.3,-98.6,3,29.01562166686336,82.26872356936225,82.26872356936225,1007.1613699260097,4.367720015495807
AL091951,HOW,1951-09-29,0,,TD,20.2,-85.8,25,-999,1951-09-29,1951,9,29,20.2,-85.8,12,28.854203158431144,83.87653291392262,83.87653291392262,1007.7094612056991,5.362742040279583
AL091951,HOW,1951-09-29,600,,TD,21.1,-86.6,25,-999,1951-09-29,1951,9,29,21.1,-86.6,12,28.85482838304762,83.87452292997129,83.87452292997129,1007.7092033131883,5.3621475002152
AL091951,HOW,1951-09-29,1200,,TD,21.9,-87.2,25,-999,1951-09-29,1951,9,29,21.9,-87.2,12,28.839385323464793,83.94271576289749,83.94271576289749,1009.0605718583789,7.452815140269875
AL091951,HOW,1951-09-29,1800,,TD,22.7,-87.3,25,-999,1951-09-29,1951,9,29,22.7,-87.3,12,28.934449987161006,83.31723046682495,83.31723046682495,1007.6932627263091,4.683601664143187
AL091951,HOW,1951-09-30,0,,TD,23.3,-87.3,25,-999,1951-09-30,1951,9,30,23.3,-87.3,12,28.936099499593812,83.30999997384541,83.30999997384541,1007.6942123168719,4.680390880237374
AL091951,HOW,1951-09-30,600,,TD,23.9,-87.4,30,-999,1951-09-30,1951,9,30,23.9,-87.4,12,28.93757393731769,83.30343126920768,83.30343126920768,1007.6951510342443,4.677458996660578
AL091951,HOW,1951-09-30,1200,,TD,24.5,-87.5,30,-999,1951-09-30,1951,9,30,24.5,-87.5,12,29.000273336485996,82.82539410910631,82.82539410910631,1007.693342488457,4.738383135189198
AL091951,HOW,1951-09-30,1800,,TS,25.0,-87.6,35,-999,1951-09-30,1951,9,30,25.0,-87.6,12,29.001117052629006,82.82567129819292,82.82567129819292,1007.6942522396281,4.73656684330955
AL091951,HOW,1951-10-01,0,,TS,25.5,-87.7,35,-999,1951-10-01,1951,10,1,25.5,-87.7,12,29.0427125784175,82.84891932684728,82.84891932684728,1007.9241204043695,4.831415688090473
AL091951,HOW,1951-10-01,600,,TS,25.8,-87.6,35,-999,1951-10-01,1951,10,1,25.8,-87.6,12,29.043181362359135,82.84946467145005,82.84946467145005,1007.9252327678033,4.830958242403224
AL091951,HOW,1951-10-01,1200,,TS,26.1,-86.8,40,1003,1951-10-01,1951,10,1,26.1,-86.8,12,29.050629014164087,82.8581774233288,82.8581774233288,1007.9460618132659,4.822727408231049
AL091951,HOW,1951-10-01,1800,,TS,26.3,-86.0,40,-999,1951-10-01,1951,10,1,26.3,-86.0,12,29.05157126965147,82.85937723493609,82.85937723493609,1007.9480516704197,4.821721095049645
AL091951,HOW,1951-10-02,0,,TS,26.4,-84.8,45,-999,1951-10-02,1951,10,2,26.4,-84.8,12,29.008586315265823,83.28307035933042,83.28307035933042,1007.3391600398402,5.229907542008889
AL091951,HOW,1951-10-02,600,,TS,26.6,-83.3,55,-999,1951-10-02,1951,10,2,26.6,-83.3,12,29.01008926593223,83.28801012782361,83.28801012782361,1007.337793347927,5.2340864007994785
AL091951,HOW,1951-10-02,1000,L,TS,26.7,-82.3,55,-999,1951-10-02,1951,10,2,26.7,-82.3,12,28.941437184259307,82.89736647913116,82.89736647913116,1007.4059923621816,5.1290904162829785
AL091951,HOW,1951-10-02,1200,,TS,26.8,-81.7,45,-999,1951-10-02,1951,10,2,26.8,-81.7,12,28.94177065775631,82.896248779865,82.896248779865,1007.4036399201424,5.130663989407668
AL091951,HOW,1951-10-02,1800,,TS,27.6,-80.1,50,-999,1951-10-02,1951,10,2,27.6,-80.1,12,28.858036756634675,83.35178950967993,83.35178950967993,1007.5165620386372,5.171503839866435
AL091951,HOW,1951-10-03,0,,TS,28.8,-78.7,60,-999,1951-10-03,1951,10,3,28.8,-78.7,12,28.326186976401562,82.9050936834037,82.9050936834037,1009.2214781360724,5.247978914471141
AL091951,HOW,1951-10-03,600,,HU,30.1,-77.3,70,-999,1951-10-03,1951,10,3,30.1,-77.3,12,28.497575951432644,82.01644438444447,82.01644438444447,1008.2899724625515,5.183596597678728
AL091951,HOW,1951-10-03,1200,,HU,31.4,-76.5,75,982,1951-10-03,1951,10,3,31.4,-76.5,12,28.287826859182218,82.41611024587132,82.41611024587132,1009.4541200756214,5.160626800733901
AL091951,HOW,1951-10-03,1800,,HU,32.1,-76.1,80,979,1951-10-03,1951,10,3,32.1,-76.1,12,27.791667393216134,81.70325013659874,81.70325013659874,1010.1488593484623,5.069017134422825
AL091951,HOW,1951-10-04,0,,HU,32.8,-75.7,85,-999,1951-10-04,1951,10,4,32.8,-75.7,12,27.78895886058262,81.6912533987995,81.6912533987995,1010.1493646917357,5.067889538993837
AL091951,HOW,1951-10-04,600,,HU,33.6,-75.2,85,-999,1951-10-04,1951,10,4,33.6,-75.2,12,27.785727878965744,81.67701806865641,81.67701806865641,1010.1500667928103,5.066574250950395
AL091951,HOW,1951-10-04,1200,,HU,34.3,-74.6,85,-999,1951-10-04,1951,10,4,34.3,-74.6,12,26.442360465411173,79.75074862932988,79.75074862932988,1011.7821199759394,5.059604997323124
